Date,Year,Month,Day,PM2.5,PM10,CO,SO2,NO2,1hO3,8hO3,WD,WS,Temp,RH,sea-level-pres,6hr-precip,dewpoint,visibility,City,lon,lat
10/15/13,2013,10,15,20.4303,50.0883,"1,158",4.6102,8.6277,42.1166,32.4819,351.9195,3.4836,18.1545,63.6708,210.1818,0.105,10.9636,27.5,Shanghai,31.249162,121.487899
10/16/13,2013,10,16,27.1818,,,,,,,316.0446,2.4339,15.5818,57.9142,256.6364,0,7.1545,28.125,Shanghai,31.249162,121.487899
10/17/13,2013,10,17,22.5584,43.9352,"2,152",6.9127,20.5418,36.8,28.775,30.9589,1.3365,17.8818,64.7157,268.5454,0,11.1091,27.5,Shanghai,31.249162,121.487899
10/18/13,2013,10,18,17.9853,38,,,,,,47.6486,1.8537,19.7455,69.4928,253,1.005,13.9455,26.75,Shanghai,31.249162,121.487899
10/19/13,2013,10,19,21.1441,41.584,505,5.2835,18.5623,43.0667,38.125,35.1625,1.7641,20.6091,72.1335,232.9091,0.01,15.2455,28.5,Shanghai,31.249162,121.487899
10/20/13,2013,10,20,45.0966,65.2373,580,5.6206,13.3414,57,50.9,13.4564,2.2585,19.6545,68.8979,219.5455,0,13.5,23.125,Shanghai,31.249162,121.487899
10/21/13,2013,10,21,55.5093,77.2451,733,6.898,15.9644,50.6667,48.0667,354.9366,1.9438,18.1182,61.7661,212.4545,0,10.6,24.25,Shanghai,31.249162,121.487899
10/22/13,2013,10,22,50.5885,69.14,708,6.4991,21.3165,57.2667,47.2889,0.3189,1.7734,18.3182,66.7273,217.5455,0,11.8182,25.125,Shanghai,31.249162,121.487899
10/23/13,2013,10,23,37.7203,52.1711,640,5.2304,16.2659,58.3333,51.9222,3.2263,2.3431,19.0273,67.7271,198.7273,0,12.7455,26.125,Shanghai,31.249162,121.487899
10/24/13,2013,10,24,51.7582,83.237,690,6.1666,14.8019,70.6,58.2028,347.9885,3.4617,18.0167,61.8293,196.0833,0,10.325,21,Shanghai,31.249162,121.487899
10/25/13,2013,10,25,33.6159,67.7625,851,6.2485,17.0164,54.8333,50.7223,330.6255,4.0016,15.9909,58.6303,218,0,7.8182,26,Shanghai,31.249162,121.487899
10/26/13,2013,10,26,48.9763,70.5463,623,7.002,18.3749,50.1333,45.5611,345.1986,1.7564,15.4273,56.0998,233.7273,0,6.4909,25.125,Shanghai,31.249162,121.487899
10/27/13,2013,10,27,39.3941,64.3765,668,5.6804,21.8787,60.8,49.9016,124.5661,0.6685,15.4091,63.4272,234.7273,0,8.0091,25.75,Shanghai,31.249162,121.487899
10/28/13,2013,10,28,34.0656,56.3553,561,4.9591,19.1177,54.1333,47.3555,146.8038,1.805,18.3818,58.7293,222.5455,0,9.5909,25.75,Shanghai,31.249162,121.487899
10/29/13,2013,10,29,40.442,56.7521,665,5.4349,22.0723,50.5333,42.7778,118.7214,1.2115,19.6455,75.4129,224.6364,0,14.7364,23.25,Shanghai,31.249162,121.487899
10/30/13,2013,10,30,40.8972,53.4213,532,4.6497,16.1101,48.0667,45.4417,67.5872,3.2391,19.4273,79.4644,239.3636,2,15.6545,20.75,Shanghai,31.249162,121.487899
10/31/13,2013,10,31,40.2692,53.9801,526,4.612,12.7904,76.7333,48.4563,72.9938,2.9767,18.8455,72.5341,247.6364,2,13.7273,25.625,Shanghai,31.249162,121.487899
11/1/13,2013,11,01,37.6958,52.7183,508,4.7972,16.538,48.825,45.2083,71.6408,2.9861,18.9,80.3728,235.25,0,15.375,28.8,Shanghai,31.249162,121.487899
11/2/13,2013,11,02,48.5793,59.2555,626,5.7015,24.7276,71.5867,45.3017,57.1921,1.6916,19.55,87.751,207.75,0,17.375,21.4,Shanghai,31.249162,121.487899
11/3/13,2013,11,03,,,,,,,,347.1888,2.1254,18.7,83.9048,223,0,15.875,14.6,Shanghai,31.249162,121.487899
11/4/13,2013,11,04,44,65.5294,651,4.8588,18.8767,56.4667,53.4333,9.7266,3.4512,16.575,57.9566,274.875,0,8.125,30,Shanghai,31.249162,121.487899
11/5/13,2013,11,05,44.6682,67.2561,648,5.9846,22.6137,82.5417,51.3729,97.3958,1.4878,15.775,68.7962,253,0,9.75,28.8,Shanghai,31.249162,121.487899
11/6/13,2013,11,06,96.717,136.5233,870,9.474,31.2034,61.9111,44.5148,288.341,1.0831,16.15,75.1642,214.625,0,11.25,14.6,Shanghai,31.249162,121.487899
11/7/13,2013,11,07,172.6311,159.251,"1,129",14.871,43.3244,60.025,45.7017,27.5711,0.3594,15.6375,74.3179,222.375,0,10.5,12.5,Shanghai,31.249162,121.487899
11/8/13,2013,11,08,94.6684,76.5424,686,6.6778,19.7264,59.1333,52.7143,130.6794,2.783,18.7125,77.4292,208.5,0,14.5,24.2,Shanghai,31.249162,121.487899
11/9/13,2013,11,09,63.8908,53.2492,672,5.7998,19.9436,50.6917,42.3049,178.6885,1.868,22.9625,74.583,178.125,0,18,24.2,Shanghai,31.249162,121.487899
11/10/13,2013,11,10,48.0432,62.6522,568,5.1741,12.0678,39.0833,32.4642,16.6925,2.9641,15.8375,77.9132,239.25,2.9,11.875,30,Shanghai,31.249162,121.487899
11/11/13,2013,11,11,39.5793,60.478,546,9.1632,16.7066,41.7667,36.7625,7.1895,2.992,13.5875,59.8707,255.625,0,5.875,30,Shanghai,31.249162,121.487899
11/12/13,2013,11,12,,,,,,,,30.6041,2.5556,13.95,63.9818,25759.625,0,7.1875,29.4,Shanghai,31.249162,121.487899
11/13/13,2013,11,13,22.5568,40.7223,446,6.3778,20.315,45.3445,36.6972,53.0596,1.2598,14.1875,63.788,229.875,0,7.25,26.4,Shanghai,31.249162,121.487899
11/14/13,2013,11,14,,258.9673,,,,,,265.6187,1.656,13.5,83.7406,216.75,1,10.75,4.45,Shanghai,31.249162,121.487899
11/15/13,2013,11,15,162.4682,177.7966,"1,401",20.2598,39.9962,39.6667,30.0038,278.8776,1.1081,12.05,76.2401,237.25,0,7.375,1.75,Shanghai,31.249162,121.487899
11/16/13,2013,11,16,139.4602,262.1624,"1,375",20.6142,49.7859,53.1222,38.3347,265.3759,2.1212,12.7875,60.5721,209,0,4.25,4.4,Shanghai,31.249162,121.487899
11/17/13,2013,11,17,,,,,,,,310.1629,2.7612,11.4125,39.113,240.625,0,-2.75,15.5,Shanghai,31.249162,121.487899
11/18/13,2013,11,18,58.4265,88.241,743,14.3433,26.2922,32.6667,27.808,297.9472,2.3387,8.875,41.3297,260.75,0,-4.625,12.8,Shanghai,31.249162,121.487899
11/19/13,2013,11,19,82.4736,123.1499,909,18.3631,32.0296,36.1084,24.732,301.3389,1.0133,7.8625,53.3611,257.75,0,-1.875,10.65,Shanghai,31.249162,121.487899
11/20/13,2013,11,20,114.1088,149.9172,"1,011",18.1414,44.8903,47.5417,31.7809,65.6405,0.3126,9.9875,66.3874,235.125,0,2.75,5.975,Shanghai,31.249162,121.487899
11/21/13,2013,11,21,96.2781,121.3472,724,11.0894,32.8478,55.8834,47.3139,92.6049,1.8813,13.125,68.5689,240.75,0,6.5,10.75,Shanghai,31.249162,121.487899
11/22/13,2013,11,22,62.5354,77.6257,679,7.7133,23.1008,48.4,40.6444,80.2796,3.0326,14.9,77.9544,257.2857,0,11,12,Shanghai,31.249162,121.487899
11/23/13,2013,11,23,62.7449,81.7155,680,6.3379,22.1391,54.0167,44.6927,147.4115,2.542,17.025,75.297,219,0,12.375,8.12,Shanghai,31.249162,121.487899
11/24/13,2013,11,24,52.1898,57.9818,828,6.1907,18.272,48.825,43.8035,243.6806,3.2455,15.1625,83.5531,148.625,5.5,12.375,6.2333,Shanghai,31.249162,121.487899
11/25/13,2013,11,25,66.0896,215.4622,851,12.5182,20.8908,39.0667,24.9655,281.5539,3.2018,9.8,60.7663,203.625,0,2.125,7.8,Shanghai,31.249162,121.487899
11/26/13,2013,11,26,98.5024,291.0844,"1,248",15.3365,37.3763,32.0667,21.5928,250.9059,1.0089,9.2875,67.3447,216.125,0,2.625,6.06,Shanghai,31.249162,121.487899
11/27/13,2013,11,27,,,,,,,,297.9619,3.5627,9.25,52.7116,249.375,0,-0.125,10.475,Shanghai,31.249162,121.487899
11/28/13,2013,11,28,,,,,,,,284.6526,3.2112,4.775,34.9613,298.75,0,-9.5,13.2,Shanghai,31.249162,121.487899
11/29/13,2013,11,29,,,,,,,,273.2454,2.5892,5.1286,41.2589,284,0,-7.7143,12,Shanghai,31.249162,121.487899
11/30/13,2013,11,30,,,,,,,,211.5313,0.8392,5.7625,59.5425,245,0,-3,7.44,Shanghai,31.249162,121.487899
12/1/13,2013,12,01,,,,,,,,272.5046,1.9566,7.3375,65.1744,256.875,0,0.875,2.72,Shanghai,31.249162,121.487899
12/2/13,2013,12,02,,,,,,,,278.9167,0.4081,7.0875,71.7264,240,0,1.25,2.48,Shanghai,31.249162,121.487899
12/3/13,2013,12,03,,,,,,,,114.5114,1.0395,10.55,71.9588,208.375,0,4.875,4.72,Shanghai,31.249162,121.487899
12/4/13,2013,12,04,,,,,,,,51.7344,1.1359,10.9125,78.1029,228.875,0,6.625,5.72,Shanghai,31.249162,121.487899
12/5/13,2013,12,05,,,,,,,,204.5219,0.6792,11.4625,82.8699,217.5,0,8.375,1.4833,Shanghai,31.249162,121.487899
12/6/13,2013,12,06,363.3719,285.2214,"1,977",19.418,49.4639,16.5667,11.7635,296.8411,1.227,9.9375,84.8971,219.125,0,7.5,1.375,Shanghai,31.249162,121.487899
12/7/13,2013,12,07,137.82,89.6102,"1,151",9.9389,31.9488,54.075,33.3844,95.9297,1.0261,9.9,84.869,231.625,0,7.25,2.4714,Shanghai,31.249162,121.487899
12/8/13,2013,12,08,108.3399,83.4598,908,8.5163,26.4479,46.725,35.0139,176.487,1.7408,13.9,79.8737,195.5,0,10,2.6125,Shanghai,31.249162,121.487899
12/9/13,2013,12,09,174.8308,103.6509,"1,396",16.0587,33.9958,41.9333,18.4167,286.1681,3.8384,8.525,76.137,196.375,0.1,4.25,2.9375,Shanghai,31.249162,121.487899
12/10/13,2013,12,10,74.4267,103.9144,964,17.8638,29.858,26.6,20.3508,291.4135,2.0472,5.1125,52.4031,222.5,0,-4.125,12.1429,Shanghai,31.249162,121.487899
12/11/13,2013,12,11,100.6354,137.6902,"1,191",22.3658,32.6475,28.8667,20.9397,295.1068,2.5349,4.9625,46.3017,242.25,0,-6.75,9.35,Shanghai,31.249162,121.487899
12/12/13,2013,12,12,90.8811,130.8019,891,16.5202,35.9001,33.6667,22.6389,203.6889,0.8163,5.6125,54.7321,226.75,0,-4,7.9667,Shanghai,31.249162,121.487899
12/13/13,2013,12,13,105.6315,139.3121,"1,018",15.9465,30.5101,32.8222,28.6916,61.7574,1.9328,7.1143,67.1348,261.5714,0,1.2857,10.9429,Shanghai,31.249162,121.487899
12/14/13,2013,12,14,52.5491,78.505,734,10.8035,33.5684,32.4667,27.5667,89.3138,1.8581,8.65,73.3881,288.375,0,4,14.25,Shanghai,31.249162,121.487899
12/15/13,2013,12,15,84.239,95.9993,680,11.9177,21.4566,46.6667,41.0889,66.3629,2.9557,9.85,69.9225,309.5,0,4.5,8.5286,Shanghai,31.249162,121.487899
12/16/13,2013,12,16,24.5758,,481,6.2409,17.1643,31.8,23.65,39.9273,2.9359,6.7286,83.8315,286.7143,7.6667,4.1429,15,Shanghai,31.249162,121.487899
12/17/13,2013,12,17,,61.2353,,,,,,15.7652,3.3084,6.8,88.344,241,5.75,5,16.7143,Shanghai,31.249162,121.487899
12/18/13,2013,12,18,48.2927,91.1701,671,8.9777,15.6613,34.0084,27.8424,345.1953,4.2492,7.425,69.7764,262.875,2.65,2.125,14.6571,Shanghai,31.249162,121.487899
12/19/13,2013,12,19,95.283,99.6061,950,16.0763,25.8071,28.875,22.5351,294.3502,2.7914,3.1375,61.0997,304.5,0,-3.875,7.4857,Shanghai,31.249162,121.487899
12/20/13,2013,12,20,171.61,173.8629,"1,330",27.3462,34.3138,19.95,14.658,299.1654,3.045,2.5625,60.3382,323.625,0,-4.5,4.4375,Shanghai,31.249162,121.487899
12/21/13,2013,12,21,61.9598,73.6462,842,14.2183,22.5012,40.5417,21.0979,302.0428,2.572,2.7,59.3622,337.25,0,-4.5,13.75,Shanghai,31.249162,121.487899
12/22/13,2013,12,22,58.2001,73.3973,671,10.948,23.1755,27.4167,21.2017,349.3361,1.3496,4.3286,65.8783,328,0,-1.7143,15.1286,Shanghai,31.249162,121.487899
12/23/13,2013,12,23,59.6554,92.546,766,11.1167,23.7771,44.5083,24.6892,16.3689,1.8623,4.2625,66.9121,314.5,0,-1.625,10.7,Shanghai,31.249162,121.487899
12/24/13,2013,12,24,121.1783,131.9009,"1,162",19.6148,27.5993,29.4583,22.9996,17.6573,1.7133,5.2125,65.1199,329.5,0,-1,5.2625,Shanghai,31.249162,121.487899
12/25/13,2013,12,25,98.5962,135.1266,"1,134",14.8426,32.0752,24.15,18.0976,12.2897,0.8631,5.4625,67.7774,292.25,0,-0.375,6.175,Shanghai,31.249162,121.487899
12/26/13,2013,12,26,193.3952,219.1813,"1,371",26.053,33.3952,15.8,10.9611,298.1851,3.5663,3.975,66.1079,277.125,0,-1.875,4.5,Shanghai,31.249162,121.487899
12/27/13,2013,12,27,55.3405,86.0297,891,14.599,22.0929,21.6,17.5722,295.7951,4.2361,0.625,53.8386,309.375,0,-7.75,13.625,Shanghai,31.249162,121.487899
12/28/13,2013,12,28,99.4974,130.2145,"1,239",23.7591,35.3731,22.6917,14.9382,272.5046,1.9566,0.1,51.4932,285.375,0,-9.375,7,Shanghai,31.249162,121.487899
12/29/13,2013,12,29,147.5654,169.1958,"1,583",26.8091,40.8617,21.175,13.6448,262.3301,1.6016,0.5125,57.7438,276.125,0,-7.75,4.425,Shanghai,31.249162,121.487899
12/30/13,2013,12,30,131.9158,178.9311,"1,377",24.3117,43.9725,30.7333,19.6508,246.4075,2.0252,2.35,55.261,238,0,-7,5.075,Shanghai,31.249162,121.487899
12/31/13,2013,12,31,,,,,,,,252.6322,1.8619,4.95,51.292,209.7143,0,-5.875,5.3125,Shanghai,31.249162,121.487899
1/1/14,2014,01,01,,,,,,,,260,1.6882,6.8143,53.7892,205.2857,0,-3.5714,5.8571,Shanghai,31.249162,121.487899
1/2/14,2014,01,02,107.2492,148.6201,"1,049",12.5523,44.6147,41.475,28.7219,93.5781,1.6985,8.25,66.3221,190.375,0,1.75,7.8625,Shanghai,31.249162,121.487899
1/3/14,2014,01,03,147.0741,122.4837,"1,125",19.9407,47.7036,38.9083,23.2045,281.4626,1.7374,11.075,62.3299,173.625,0,2.875,4.8714,Shanghai,31.249162,121.487899
1/4/14,2014,01,04,103.5663,110.1832,977,11.9398,28.829,24.5583,18.4417,7.4737,1.8928,6.75,76.5661,229,0,2.75,13.1,Shanghai,31.249162,121.487899
1/5/14,2014,01,05,51.2014,56.2678,841,8.5966,31.1251,19.4833,15.1896,112.9969,0.7825,4.3875,76.5527,249.25,0,0.375,10.675,Shanghai,31.249162,121.487899
1/6/14,2014,01,06,31.3816,88.4348,699,7.3237,26.6576,33.6,25.9708,113.6002,2.2503,7.8714,70.686,253.1429,0,2.4286,21.8571,Shanghai,31.249162,121.487899
1/7/14,2014,01,07,46.1026,53.3787,792,5.3463,27.5605,31.1111,25.9264,121.1764,0.8655,10.3875,86.2894,198.125,2.5,8.125,10.1125,Shanghai,31.249162,121.487899
1/8/14,2014,01,08,35.7635,88.4348,570,5.3956,18.5625,32.3333,28.7524,344.3805,4.2299,6.9625,83.3467,244,2.325,4.25,14.1,Shanghai,31.249162,121.487899
1/9/14,2014,01,09,29.9445,63.9762,490,6.7972,14.5935,30.1583,27.4677,22.8732,2.6183,2.8,57.802,333,0,-4.75,24,Shanghai,31.249162,121.487899
1/10/14,2014,01,10,47.4928,83.6531,682,9.069,23.1431,32.4,27.9905,105.9432,1.2432,3.05,65.8131,334.5,0,-3.375,12.8875,Shanghai,31.249162,121.487899
1/11/14,2014,01,11,43.7083,86.2588,566,7.3582,21.9866,29.8667,26.0389,75.5637,3.0868,5.575,77.4795,316.25,1.5,1.875,13.375,Shanghai,31.249162,121.487899
1/12/14,2014,01,12,85.2639,51.2734,718,9.0322,21.5654,36.75,31.0333,13.7847,2.6048,5.9875,73.8201,318.375,2,1.375,6.5125,Shanghai,31.249162,121.487899
1/13/14,2014,01,13,41.0269,60.4318,773,9.0825,19.8487,32.9,29.2347,44.2704,2.6957,4.6375,63.4719,328.375,0,-1.75,28.2857,Shanghai,31.249162,121.487899
1/14/14,2014,01,14,19.6423,36.6605,486,6.5718,19.3903,30.8583,26.7653,25.4226,2.4789,4.6,62.3808,333.375,0,-2.125,30,Shanghai,31.249162,121.487899
1/15/14,2014,01,15,29.9639,52.4443,533,7.1511,20.6237,33.6583,30.9764,53.0894,1.5995,4.0875,61.5156,343.625,0,-2.875,27.4286,Shanghai,31.249162,121.487899
1/16/14,2014,01,16,77.8307,104.5936,830,9.1126,34.0665,36.925,28.5111,145.8593,0.9008,5.5,72.6172,295.25,0,0.5,6.9875,Shanghai,31.249162,121.487899
1/17/14,2014,01,17,107.0595,172.5626,"1,161",13.7632,38.2519,27.6267,20.6511,340.4985,0.2561,6.975,75.6058,275.5,0,2.625,5.075,Shanghai,31.249162,121.487899
1/18/14,2014,01,18,159.6713,134.25,"1,125",14.7747,26.4036,37.2167,30.1802,334.3178,2.2279,5.1625,72.4551,341.75,0,0.5,3.4286,Shanghai,31.249162,121.487899
1/19/14,2014,01,19,118.0833,149.293,"1,128",11.4111,30.4208,40.8917,34.0916,188.0686,1.4998,4.2875,73.1929,301.125,0,-0.625,4.9625,Shanghai,31.249162,121.487899
1/20/14,2014,01,20,197.0462,243.2708,"1,499",22.3314,36.5596,23.4,19.6873,315.324,2.3992,5.4875,57.5854,282.5,0,-2.75,4.75,Shanghai,31.249162,121.487899
1/21/14,2014,01,21,46.0648,84.4787,752,9.9483,21.1384,30.3917,26.0458,322.3836,2.6558,3.025,46.1296,331.125,0,-8.125,20.625,Shanghai,31.249162,121.487899
1/22/14,2014,01,22,49.0516,60.9942,836,12.57,28.7362,24.675,20.4295,74.7273,0.8893,1.85,54.1655,314.875,0,-7.375,19,Shanghai,31.249162,121.487899
1/23/14,2014,01,23,42.8003,57.7,636,7.1722,23.5639,33.2,28.4,159.118,2.7773,6.0875,60.4613,249.75,0,-1.875,19.25,Shanghai,31.249162,121.487899
1/24/14,2014,01,24,,142.2632,,,,,,176.7044,2.9748,12.0125,58.1756,180.25,0,3.125,25.25,Shanghai,31.249162,121.487899
1/25/14,2014,01,25,100.0608,99.311,607,9.7447,27.2439,36.8667,31.1333,323.2139,2.1067,10.8125,66.1926,203.25,0,4.5,15.3167,Shanghai,31.249162,121.487899
1/26/14,2014,01,26,25.9688,52.475,451,5.6045,12.171,38.2667,33.5944,28.0286,3.0485,6.575,67.6997,299.5,0,0.875,25.25,Shanghai,31.249162,121.487899
1/27/14,2014,01,27,19.9028,44.9627,505,4.9547,20.925,33.7167,28.824,150.5101,1.5558,7.8,68.0414,242.375,0,1.625,22.375,Shanghai,31.249162,121.487899
1/28/14,2014,01,28,50.5302,68.8561,632,8.4122,20.0022,34.6,31.2345,57.3932,2.1569,8.5,80.2208,245.625,0,5.125,13.25,Shanghai,31.249162,121.487899
1/29/14,2014,01,29,59.6055,86.8808,668,5.2236,23.0264,34.3583,28.0403,159.1492,0.6903,10.625,84.9689,205.625,0.4,8.125,7.5375,Shanghai,31.249162,121.487899
1/30/14,2014,01,30,194.8958,136.3864,"1,290",9.8042,24.2932,44.2667,28.925,245.9008,0.2877,10.475,86.6831,197.375,0,8.125,1.975,Shanghai,31.249162,121.487899
1/31/14,2014,01,31,139.6492,86.5,800,6.1295,12.3858,54.3333,48.3881,163.7583,2.9465,14.5375,77.9727,194.375,0,10.5,4.8375,Shanghai,31.249162,121.487899
2/1/14,2014,02,01,68.3545,58.7727,622,5.2728,22.7574,46.7833,40.0896,218.9535,2.1502,18.4375,69.073,133.875,0,12.125,12.1429,Shanghai,31.249162,121.487899
2/2/14,2014,02,02,180.2037,144.6484,"1,501",4.512,19.2692,35.6417,27.0542,67.0873,2.1834,10.2375,94.4343,127,0,9.375,1.5125,Shanghai,31.249162,121.487899
2/3/14,2014,02,03,52.0475,86.6533,605,4.3587,11.5697,35.7,32.5503,41.7608,3.8561,7.2,78.9357,189.125,0,3.625,15.45,Shanghai,31.249162,121.487899
2/4/14,2014,02,04,28.5644,51.6289,449,4.8066,9.017,39.9,36.1021,25.9062,2.8424,3.4,54.4734,274.5,0,-5,30,Shanghai,31.249162,121.487899
2/5/14,2014,02,05,25.2459,46.1464,434,4.0569,11.8063,36.925,35.2781,83.8286,3.7699,5.4375,79.9334,233.875,1.25,2.125,27.5,Shanghai,31.249162,121.487899
2/6/14,2014,02,06,19.4843,50.625,476,3.6605,12.8619,33.1333,28.2267,66.6699,3.9078,7.6625,96.415,184,5.5,7.125,13.3143,Shanghai,31.249162,121.487899
2/7/14,2014,02,07,10.0647,58.7727,498,3.8507,11.8195,33.6,30.4365,22.2643,3.0631,5.075,92.7988,182.875,6,4,14.625,Shanghai,31.249162,121.487899
2/8/14,2014,02,08,48.1596,52.7147,665,6.3537,12.1516,37.625,31.8614,324.7022,3.4707,3.0375,69.2785,227.75,0.4,-2.125,17.75,Shanghai,31.249162,121.487899
2/9/14,2014,02,09,45.0555,56.6036,598,6.2194,10.4873,32.2583,30.0094,357.9171,4.2794,1.9625,72.3837,263.875,0,-2.5,16.625,Shanghai,31.249162,121.487899
2/10/14,2014,02,10,27.5463,39.5832,544,4.889,11.0442,32.3167,29.4188,320.4858,4.5304,-0.25,71.8395,296.75,0,-4.75,25.75,Shanghai,31.249162,121.487899
